Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
e36544f4-e187-ef43-2f7e-abfd03ada79d,2000-09-30,,999-24-8738,S99978967,X32534484X,Mr.,Angelo118,Wisoky380,,,,white,nonhispanic,M,Waltham  Massachusetts  US,694 Donnelly Lock,Worcester,Massachusetts,Worcester County,01603,42.28741785364275,-71.75209450542692,468552.1,3640.3399999999997
15872dc5-3b9b-e33c-aa12-aad6c09ad500,2016-10-14,,999-31-1604,,,,Rupert654,Thiel172,,,,white,nonhispanic,M,Quincy  Massachusetts  US,695 Schumm Bridge Apt 92,Cochituate,Massachusetts,Middlesex County,,42.28640856293617,-71.3279545559828,109635.82,1783.2199999999998
3f1d9d83-a606-1289-fa13-1f2d1d22031b,1926-08-10,2020-03-25,999-74-7366,S99916500,X29789453X,Mr.,Henry768,Daugherty69,,,S,asian,nonhispanic,M,Hudson  Massachusetts  US,605 Dooley Track Unit 58,Boston,Massachusetts,Suffolk County,02126,42.29377750777365,-71.0967842742655,380197.45,15970.859999999999
fb2da512-a869-2df7-dc8d-7d8052f7c4b7,2004-10-08,,999-47-3991,S99936629,,,Stevie682,Klein929,,,,black,nonhispanic,F,Salem  Massachusetts  US,295 Koch Row Apt 77,Boston,Massachusetts,Suffolk County,02467,42.30470889771355,-71.03271918728029,55772.41,12306.6
16793def-14f1-bbac-f8a5-cc1dd8393325,1973-06-29,,999-37-6117,S99994420,X33265547X,Mr.,Eddie505,Wunsch504,,,M,asian,hispanic,M,Revere  Massachusetts  US,358 Mueller Key Apt 0,Rockport,Massachusetts,Essex County,01966,42.647189561247714,-70.59780357597243,1203445.09,5374.379999999999
03835158-26ee-ace4-ba23-80953b30b5d4,1968-11-30,1994-12-19,999-97-1757,S99964031,X22863937X,Ms.,Eliana466,Kshlerin58,,,,white,nonhispanic,F,Holden  Massachusetts  US,279 Upton Lock Apt 46,Baldwinville,Massachusetts,Worcester County,01436,42.62479865794894,-72.05304117766927,550467.28,2408.8399999999997
30a8eeaa-be08-3d4b-b678-20cbdc2d1c2c,2001-02-15,,999-87-4738,S99942201,,Ms.,Necole468,Hills818,,,,white,nonhispanic,F,Whitinsville  Massachusetts  US,297 Ruecker Green,Millbury,Massachusetts,Worcester County,,42.14965103413596,-71.81962539237298,435514.42,3442.0499999999997
602d23c4-dba2-cb6b-450d-520e15a92ac1,1946-05-23,2007-03-15,999-93-3804,S99921603,X75494531X,Mr.,Rickie717,Raynor401,,,M,white,nonhispanic,M,Lynn  Massachusetts  US,184 Quigley Lane,Dedham,Massachusetts,Norfolk County,,42.18489540342741,-71.25936524721251,1576289.28,12746.9
f50025a3-ae2b-d95b-fc9e-e6c5154329bf,1937-11-14,,999-51-3410,S99925221,X17481665X,Mrs.,Aida517,Schamberger479,,Mayer370,M,white,nonhispanic,F,Lunenburg  Massachusetts  US,983 Schoen Rest Suite 96,Plainville,Massachusetts,Norfolk County,,42.0286831194754,-71.34508667663441,98849.21,9026.149999999998
c602e0ae-cdd9-ce1b-754f-3ea9ca6ab820,2009-03-12,,999-32-2357,,,,Bryan958,O'Hara248,,,,white,nonhispanic,M,Boston  Massachusetts  US,639 Carroll Way,Lynn,Massachusetts,Essex County,01904,42.51359217620595,-71.01941287674799,14577.830000000002,861.61
fc0b88c1-f7df-cd53-cbd4-15e37e0e3ae2,1980-04-02,,999-32-5847,S99960114,X37624076X,Mr.,Hank686,Ruecker817,,,M,black,nonhispanic,M,Peabody  Massachusetts  US,1084 Rosenbaum Mill,Boston,Massachusetts,Suffolk County,02118,42.33748564405342,-71.12584264967927,886755.77,4373.11
a0d4cd44-8fd2-7101-3864-c1cf2f88f942,2016-09-11,,999-31-6081,NULL,,,David908,Heidenreich818,,,,white,nonhispanic,M,Wilbraham  Massachusetts  US,802 Lesch Skyway,Peabody,Massachusetts,Essex County,01940,42.49477676533002,-71.08708732900776,13589.68,1760.0499999999997
86449423-e5ea-c72d-3672-6bdf15b4a8e1,1947-02-18,,999-15-3032,S99945315,X25341639X,Mr.,Pedro316,Adams676,,,M,white,nonhispanic,M,Attleboro  Massachusetts  US,531 Konopelski Throughway,Chelsea,Massachusetts,Suffolk County,02150,42.35810616219112,-71.01424348003368,1653957.26,14095.47
2f4fd20a-a7f9-a8f8-f59d-0037c1195bef,1968-11-30,,999-38-4884,S99996074,X88100816X,Mrs.,Clair921,Osinski784,,Miller503,M,white,nonhispanic,F,Somerville  Massachusetts  US,341 Runolfsson Viaduct,Baldwinville,Massachusetts,Worcester County,01436,42.595984528536256,-72.09988971816688,1013745.14,6515.929999999999
a962b890-1e97-8d88-6e15-54dd20a1e1cf,2015-08-03,,999-53-7301,,,,Hiedi833,Swaniawski813,,,,white,nonhispanic,F,Waltham  Massachusetts  US,205 Ondricka Parade,Taunton,Massachusetts,Bristol County,02718,41.91251785345471,-71.0706273192861,133503.26,2138.1099999999997
b5dc17db-7da3-063b-6646-ee337f847b17,2000-05-25,,999-26-8840,S99943960,X17300983X,Mr.,Quinton758,Balistreri607,,,,white,nonhispanic,M,Fall River  Massachusetts  US,277 Klein Light Suite 89,Waltham,Massachusetts,Middlesex County,02451,42.35915412692558,-71.16914043351534,549277.8200000001,2975.64
e4985681-57bf-2aac-8877-11e7a73d5c6a,1926-08-10,1993-08-24,999-69-2058,S99919195,X21132211X,Mr.,Arnulfo253,Crona259,,,M,asian,nonhispanic,M,Northborough  Massachusetts  US,388 Kemmer Union Apt 44,Boston,Massachusetts,Suffolk County,02116,42.27923087450345,-71.0343825839276,219930.8,9462.669999999998
35ff51c4-fcad-1671-91ed-61c34d57b610,2014-12-25,,999-11-1900,,,,Moshe758,Hand679,,,,white,nonhispanic,M,Lynn  Massachusetts  US,160 Legros Skyway,Hanover,Massachusetts,Plymouth County,,42.16653578212017,-70.88637584502897,147004.35,2037.32
665ecb79-4c18-0948-9fe7-a00aafad642e,2009-01-05,,999-53-9219,,,,Ronnie7,Wisoky380,,,,white,nonhispanic,M,Southwick  Massachusetts  US,361 Graham View,Bridgewater,Massachusetts,Plymouth County,,41.984527623933985,-70.93595918785681,290583.26,2684.83
4ce77efb-b3e6-6b7c-5e11-2eec804c8786,1994-10-29,,999-21-5474,S99950208,X72947280X,Ms.,Isadora719,Hilll811,,,,white,nonhispanic,F,Agawam  Massachusetts  US,999 O'Kon Trace,Sudbury,Massachusetts,Middlesex County,,42.410167761599396,-71.43986003314573,573672.41,4787.7699999999995
979f73c3-1dec-586c-4543-e154a33f6bf3,2016-12-18,,999-90-9649,NULL,,,Cami698,Mohr916,,,,white,nonhispanic,F,Haverhill  Massachusetts  US,337 Bauch Trail Unit 39,Pittsfield,Massachusetts,Berkshire County,,42.443660493140534,-73.29725437617743,100211.8,1704.06
c91b8584-38b7-0831-2232-699203cc1bb5,2010-12-07,,999-18-1240,,,,Isidro558,Dibbert990,,,,white,hispanic,M,Marlborough  Massachusetts  US,685 Jenkins Frontage road,Lynn,Massachusetts,Essex County,01940,42.443726520405015,-71.03007362974944,256528.19,2609.85
8aab50f6-88bd-aaae-608d-9cc457c21981,2020-07-21,,999-23-6750,,,,Alden634,Cruickshank494,,,,white,nonhispanic,M,Rochester  Massachusetts  US,198 Gorczany Ranch Suite 56,Amherst,Massachusetts,Hampshire County,,42.38122786602201,-72.50602033225437,14092.21,516.64
a90c68e8-7b87-4ac0-56df-034494d35e28,2002-11-29,,999-49-8332,S99996352,,Mr.,Isaiah615,Beer512,,,,white,nonhispanic,M,Boston  Massachusetts  US,906 Beatty Terrace,Taunton,Massachusetts,Bristol County,02767,41.88710279451542,-71.16522616048627,394020.41000000003,2558.06
1e54417e-04b1-de8f-9e7e-dc56d5f4b093,1971-07-11,,999-81-9032,S99963865,X1979855X,Ms.,Wendie72,Jaskolski867,,,S,white,nonhispanic,F,Plymouth  Massachusetts  US,385 Lind Run,Monson,Massachusetts,Hampden County,,42.08865594059352,-72.32325477623503,1081144.25,4585.799999999999
9fb961af-5e78-7395-79dc-41bebd7f3125,2019-03-27,,999-58-4776,,,,Vincenza112,Gleason633,,,,white,nonhispanic,F,Weymouth  Massachusetts  US,880 Feeney Station Suite 20,Methuen,Massachusetts,Essex County,,42.788596640942885,-71.16921602192443,46301.4,1033.28
d97f6355-f38e-da6e-fb1b-8f105359515a,1998-11-07,,999-77-4097,S99995381,X25119008X,Ms.,Portia383,Jerde200,,,,asian,nonhispanic,F,Haiphong  Kiến An  VN,1095 Osinski View Apt 65,Lowell,Massachusetts,Middlesex County,01852,42.58354048733255,-71.34440345873058,463670.17,3135.56
64cc6269-c4fb-dc7b-2b5d-8fb8c3059f84,1946-05-23,2020-03-23,999-82-8184,S99956380,X56937059X,Mr.,Whitney250,Thiel172,,,S,white,nonhispanic,M,Lawrence  Massachusetts  US,318 Prohaska Estate,Dedham,Massachusetts,Norfolk County,02026,42.2926288198267,-71.14638180572615,1755241.43,17758.09
be8e9bf5-2a07-0d0d-553f-745fa3265e59,2003-01-21,,999-74-3717,S99962570,,,Lilly908,Schaden604,,,,white,nonhispanic,F,Woburn  Massachusetts  US,175 Kemmer Crossroad Apt 23,Somerville,Massachusetts,Middlesex County,02138,42.34276511706576,-71.16195957427212,372074.8,3049.7599999999998
e22a8643-d50e-4fb0-536b-21922e24c018,2004-11-02,,999-25-8126,S99967098,,,Gilberto712,Sepúlveda884,,,,white,hispanic,M,Caracas  Capital District  VE,1016 Yost Ranch Unit 47,Worcester,Massachusetts,Worcester County,01545,42.27225192082461,-71.89166393265634,357279.38,6070.9299999999985
868387eb-f8d8-25c4-6b13-fa52ae8f8cac,1977-04-17,,999-45-4267,S99976724,X55047245X,Mr.,Tyron580,Harris789,,,S,white,nonhispanic,M,Peabody  Massachusetts  US,400 Corkery Port,Chelsea,Massachusetts,Suffolk County,,42.41134720340642,-71.06757409045373,1249048.81,4681.32
2c089aeb-88bd-2c9c-4c21-58fe50c32809,1985-11-28,,999-66-2919,S99952707,X5962312X,Mr.,Wayne846,Ernser583,,,S,white,nonhispanic,M,Westford  Massachusetts  US,128 Goodwin Row,Harwich,Massachusetts,Barnstable County,,41.73088539476667,-70.0504877516399,945118.73,3238.9199999999996
41345cf2-7bed-4451-8eb1-c42becb32dd4,1992-12-20,,999-12-4683,S99996970,X88408133X,Mrs.,Margert370,Casper496,,Koelpin146,M,white,nonhispanic,F,Walpole  Massachusetts  US,804 Shields Common,Hopkinton,Massachusetts,Middlesex County,01748,42.23794424698578,-71.5375389203969,680136.42,4758.08
a8d3026f-b1f7-64b9-4141-3a453780dd46,1926-08-10,2010-10-11,999-19-9890,S99971966,X7768728X,Mr.,Darrick836,Littel644,,,M,asian,nonhispanic,M,Holyoke  Massachusetts  US,1053 Mueller Ferry Suite 95,Boston,Massachusetts,Suffolk County,02115,42.35016895747938,-71.15653155119541,325614.38,15401.09
76ee4d51-d3dc-4478-e8c9-648d4d3a6c39,1972-06-28,,999-44-9581,S99986579,X40785873X,Mr.,Darrick836,Mills423,,,M,asian,nonhispanic,M,Mumbai  Maharashtra  IN,248 Kuhic Estate,Dracut,Massachusetts,Middlesex County,,42.6715739094379,-71.27786868780211,1055159.76,4761.7
300e2b62-a660-ccfd-cefd-1afb7135bd6f,2018-04-14,,999-41-3157,,,,Bertram873,Bashirian201,,,,white,nonhispanic,M,Boston  Massachusetts  US,226 Corwin Bridge Unit 90,Charlton,Massachusetts,Worcester County,,42.12936441578504,-71.99363689094758,64923.94,1306.58
e271f9fc-b763-e641-f162-ef178932c719,1946-05-23,,999-71-8610,S99913920,X18943058X,Mr.,Kristofer887,Muller251,,,M,white,nonhispanic,M,Arlington  Massachusetts  US,234 Larkin Drive Suite 21,Dedham,Massachusetts,Norfolk County,02090,42.252206424947296,-71.26105268956513,1685126.87,12545.13
bcc09f78-38ad-98ab-7e48-468aa7def2dc,1975-11-10,,999-90-3775,S99921259,X72913341X,Mrs.,Janee223,Herzog843,,Sipes176,M,white,nonhispanic,F,Lynnfield  Massachusetts  US,654 Pollich Bay Suite 34,Somerville,Massachusetts,Middlesex County,02138,42.38863311147025,-71.1152439335826,131970.01,6306.139999999999
e33d0a08-c747-928b-cfc3-3f58abcf3328,1959-06-26,,999-62-6071,S99926629,X85772949X,Mr.,Ozzie259,Steuber698,,,M,white,nonhispanic,M,Boston  Massachusetts  US,471 Waters Bridge Suite 17,Worcester,Massachusetts,Worcester County,01610,42.23998501530391,-71.79602205533986,1556493.07,6072.71
d3cc8cd9-7a9f-ab6e-e9f4-6bfcf8ae6087,1963-01-18,1983-10-05,999-32-2205,S99970462,X48567254X,Ms.,Juana825,Breitenberg711,,,,asian,nonhispanic,F,Ho Chi Minh City  Gia Định  VN,487 Pacocha Estate,Cambridge,Massachusetts,Middlesex County,02138,42.34849586437662,-71.10489797061399,67533.86,4293.5199999999995
172e6f2a-d786-b8eb-a3b3-b28371855400,1987-12-02,,999-43-6497,S99952987,X64324011X,Mr.,Jody426,Murray856,,,M,white,nonhispanic,M,Framingham  Massachusetts  US,130 Schoen Village,Middleborough Center,Massachusetts,Plymouth County,,41.85153147247862,-70.87986101391681,105522.35,7225.929999999999
1d9738a6-1aa7-72b1-8cc2-ac62f3c7e1b2,1957-07-04,,999-55-6538,S99975245,X8532309X,Mrs.,Ester635,Haro814,,Herrera193,M,white,hispanic,F,Gaudalajara  Jalisco  MX,495 Boyle Loaf,Georgetown,Massachusetts,Essex County,,42.718578943016546,-70.9435995605852,1462851.42,7665.189999999999
b3a638b7-c0b4-1aa8-98d8-b3c5bf1a100d,1981-01-27,,999-88-3033,S99951083,X72879886X,Mr.,Dwain139,Predovic534,,,M,white,nonhispanic,M,Springfield  Massachusetts  US,979 Doyle Fort,Haverhill,Massachusetts,Essex County,01832,42.75461635135384,-71.09617163481414,1013612.41,3932.0399999999995
b3fb7644-fbdb-cd8d-71f4-d2ab72de10c4,2020-03-07,,999-38-8235,NULL,,,Hobert364,Kutch271,,,,white,nonhispanic,M,Easton  Massachusetts  US,648 Bernhard Lodge Suite 61,Haverhill,Massachusetts,Essex County,01835,42.77300794377259,-71.08908771394721,2810.0,663.2899999999998
c5939612-a8b6-8bb2-24fe-6a5cd58e69bf,1952-08-31,2004-03-07,999-43-5892,S99919582,X4811325X,Mr.,Hollis7,Stracke611,,,S,white,nonhispanic,M,Franklin  Massachusetts  US,601 Dooley Trailer Suite 38,Newton,Massachusetts,Middlesex County,02461,42.31495180053624,-71.16285879921938,1367360.76,3856.3199999999997
6b0b0f33-4421-0d16-4e71-ad6267c57e05,2020-10-26,,999-89-5386,,,,Trisha327,Dickens475,,,,white,nonhispanic,F,Dartmouth  Massachusetts  US,703 Rempel Station,Stoughton,Massachusetts,Norfolk County,,42.14678418316935,-71.11238052486952,258.32,0.0
9f076173-fd1f-4566-fd52-dfee7e162063,1996-12-26,2020-03-10,999-77-2049,S99910182,X54364202X,Mr.,Dominic463,Mraz590,,,,asian,nonhispanic,M,Agawam  Massachusetts  US,837 Haag Park Unit 55,Methuen,Massachusetts,Essex County,01844,42.70220145011143,-71.19612215733223,616414.14,2810.64
46928997-925f-5c68-acf6-a6ac20d1add1,1963-01-18,,999-99-3589,S99946093,X61945931X,Mrs.,Janay119,Quigley282,,Eichmann909,M,asian,nonhispanic,F,Cantho  Cần Thơ  VN,1007 Baumbach Trail Suite 2,Cambridge,Massachusetts,Middlesex County,02141,42.34822361403633,-71.10863862904243,181847.57,8305.64
1943e4bc-ef58-41e1-4cea-ec99ad85c9ed,1946-06-18,,999-94-8931,S99948013,X66062158X,Mrs.,Louis204,Stiedemann542,,Simonis280,M,white,nonhispanic,F,Amherst  Massachusetts  US,221 Ruecker Dale,Upton,Massachusetts,Worcester County,,42.12747930945602,-71.60825357685938,1471468.3200000003,55272.47999999999
ed34804e-0ba3-2435-43c2-f18f959512b7,1932-10-22,2020-03-08,999-34-7604,S99962280,X31580286X,Mr.,Charlie254,Swift555,,,M,asian,nonhispanic,M,Lynn  Massachusetts  US,576 Roob Viaduct,Boston,Massachusetts,Suffolk County,02132,42.363530044638985,-71.14793954862083,341642.4,26683.57
51674c1e-b491-6f38-ca6f-2914bd4c7b8a,1999-10-19,,999-26-5756,S99912978,X27954522X,Mr.,Cristobal567,Huels583,,,,white,nonhispanic,M,Carver  Massachusetts  US,963 Leuschke Skyway Unit 29,Amherst Center,Massachusetts,Hampshire County,,42.33561377715693,-72.49365458699981,66177.23,3645.6299999999997
545fb8cf-ec87-de8b-1842-a8151cccc749,2006-08-08,,999-33-7309,,,,Elena945,Téllez750,,,,white,hispanic,F,Salisbury  Saint Joseph Parish  DM,200 Hammes Fork Suite 6,Ludlow,Massachusetts,Hampden County,,42.13759100815285,-72.45275331527124,348618.36,3161.45
52bf5ded-b05c-8940-aec6-c5d448746f61,1966-10-08,,999-32-7346,S99921769,X23992732X,Mr.,Benton624,Block661,,,M,white,nonhispanic,M,Brewster  Massachusetts  US,468 Feest Parade,Sandwich,Massachusetts,Barnstable County,,41.776892413954926,-70.45717458220285,1114243.36,3110.52
a52284f2-46e3-abb9-83d3-e6cd851c8a30,1951-02-14,,999-16-9213,S99911981,X13629120X,Ms.,Ima629,Reynolds644,,,S,white,nonhispanic,F,Boylston  Massachusetts  US,561 Durgan Course,Weymouth,Massachusetts,Norfolk County,02188,42.16816435245285,-70.91635872969762,1586143.43,6564.98
4a7961aa-6bdb-fa23-c6af-20e2a14dbb5b,1996-12-26,,999-65-1535,S99941994,X89728625X,Mr.,Chad48,Rippin620,,,,asian,nonhispanic,M,Millbury  Massachusetts  US,954 Ruecker Gate,Methuen,Massachusetts,Essex County,01841,42.7434434182215,-71.1976767214123,638692.43,3198.12
ee1bf8ed-6308-a9f8-d8fb-bf065be07f25,1986-12-26,,999-43-7909,S99910690,X14256056X,Mr.,Demetrius568,Keebler762,,,M,black,hispanic,M,Lowell  Massachusetts  US,735 Miller Bay Suite 19,Boston,Massachusetts,Suffolk County,02136,42.284429081310236,-71.0685397060221,7829.54,0.0
b69533ec-6171-65e2-6e9a-0998bdb8cea3,1996-06-28,,999-74-1044,S99939870,X7673390X,Ms.,Florene115,Doyle959,,,,white,nonhispanic,F,Attleboro  Massachusetts  US,879 Cormier Corner Suite 14,Waltham,Massachusetts,Middlesex County,02451,42.39998792309839,-71.2168213186646,477406.64999999997,5296.69
b61063d0-56f3-f74e-b2c4-3a0354533319,1972-11-12,,999-48-5639,S99954868,X80669660X,Mr.,Fredric73,Hills818,,,M,white,nonhispanic,M,Attleboro  Massachusetts  US,428 Keeling Fort,Waltham,Massachusetts,Middlesex County,02472,42.350038942279404,-71.25716705596967,34154.060000000005,362.44999999999993
bde1a444-f535-a75c-166a-2fd3d1d77cbc,1950-10-24,,999-34-4154,S99948464,X76460741X,Mrs.,Rickie717,Ledner144,,Brown30,M,white,nonhispanic,F,Wilmington  Massachusetts  US,971 Volkman Byway,Somerville,Massachusetts,Middlesex County,02140,42.3649693103201,-71.0940303759391,1529618.65,7750.699999999999
43068f06-29db-927c-b563-f49e2c1f6055,1932-10-22,2003-11-09,999-73-7254,S99964958,X62430358X,Mr.,Lorenzo669,Feil794,,,M,asian,nonhispanic,M,North Reading  Massachusetts  US,522 Gottlieb Vale Apt 76,Boston,Massachusetts,Suffolk County,02108,42.3938208094032,-71.07383127551158,239550.56,6286.53
5fb6e78e-fe1b-37dd-f381-5165d091f5cb,1950-11-09,,999-39-4044,S99929945,X6727842X,Mr.,Waldo53,Doyle959,,,M,asian,nonhispanic,M,New Bedford  Massachusetts  US,1061 Pfannerstill Lodge,Dedham,Massachusetts,Norfolk County,02090,42.27570713888267,-71.18170246592835,1584527.92,7446.36
7743e078-3bbc-b439-6c58-09549d48be54,2002-03-08,,999-95-4413,S99997266,,Mr.,Marion502,Metz686,,,,white,nonhispanic,M,Yarmouth  Massachusetts  US,320 Kuphal Alley,Dracut,Massachusetts,Middlesex County,,42.64273995569314,-71.2627043914242,456109.44,3204.6899999999996
91be47e2-024a-7563-3c50-b5afa1881ce1,2017-02-27,,999-87-9843,,,,Horace32,Sanford861,,,,white,nonhispanic,M,Longmeadow  Massachusetts  US,745 Farrell Gateway Suite 96,Westfield,Massachusetts,Hampden County,,42.119189084505614,-72.71411925474743,85000.29999999999,1614.04
725d06d2-4a75-9afb-8718-6b54b65d8ac9,2017-06-15,,999-94-5831,NULL,,,Herman763,Cummings51,,,,white,nonhispanic,M,Funchal  Madeira  PT,107 Wuckert Viaduct,Norwood,Massachusetts,Norfolk County,02090,42.187457666944184,-71.17577855207931,75285.23,1599.08
38265faf-7d10-5b3d-cdbb-40931caedd06,1952-10-07,2005-05-03,999-82-3257,S99939963,X42621326X,Mr.,Robby860,Hilll811,,,S,white,nonhispanic,M,Sudbury  Massachusetts  US,659 Halvorson Lane,Whitman,Massachusetts,Plymouth County,,42.09703931241568,-70.95570640316485,1400753.94,4449.599999999999
4ba8499f-54e1-1c2a-a81f-98120408f284,1963-08-03,,999-77-1280,S99941211,X38857816X,Mrs.,Tai836,Kassulke119,,Mayert710,M,white,nonhispanic,F,Beverly  Massachusetts  US,760 Crona Trafficway,Grafton,Massachusetts,Worcester County,,42.20989319344033,-71.68824632812625,1201312.93,8736.239999999998
e131b1d7-51c7-0c04-9c81-01f6f0ddbc4e,2001-07-28,,999-51-1389,S99971994,,Ms.,Lorilee250,MacGyver246,,,,white,hispanic,F,Springfield  Massachusetts  US,981 Collins Row Apt 97,Worcester,Massachusetts,Worcester County,,42.27583927120259,-71.85527089744633,64114.51,7921.16
5da00608-27f4-9b7b-c037-639e2fcd44d3,1943-12-12,,999-60-9969,S99936372,X39795525X,Mrs.,Felice694,Beatty507,,Stehr398,M,white,nonhispanic,F,Falmouth  Massachusetts  US,608 Fritsch Lodge,Easton,Massachusetts,Bristol County,,42.07568506100273,-71.12735657977326,1577088.97,13107.649999999998
895a6af5-addf-5fe7-25ef-d5583d1cd73b,1932-10-22,2009-06-22,999-88-6145,S99986534,X44172726X,Mr.,Ahmed109,Stokes453,,,S,asian,nonhispanic,M,Pittsfield  Massachusetts  US,508 Johns Arcade,Boston,Massachusetts,Suffolk County,02120,42.337993468117254,-71.19739405409156,272500.56,5239.94
85b0cdba-625f-3059-edd4-62bc7bd8b67f,1952-08-31,2003-12-06,999-86-5412,S99984396,X49424613X,Mr.,Shannon293,Padberg411,,,M,white,nonhispanic,M,Bellingham  Massachusetts  US,260 Buckridge Drive Apt 0,Newton,Massachusetts,Middlesex County,,42.30498883897967,-71.20268330674256,1550985.6300000001,3322.8799999999997
404dbde6-5f47-f5a9-dde4-45edbb27d557,1965-11-15,,999-77-7093,S99915844,X89459773X,Mr.,Jospeh459,Cruickshank494,,,S,white,nonhispanic,M,Springfield  Massachusetts  US,599 Bahringer Byway,Auburn,Massachusetts,Worcester County,,42.228128070681905,-71.80954270671673,1332481.02,5407.69
2fe6dbdf-6b51-b917-f73b-3fef35c41c56,1975-08-05,,999-94-4985,S99932496,X37656910X,Mrs.,Janis361,Roberts511,,Olson653,M,asian,nonhispanic,F,Quincy  Massachusetts  US,399 Kohler Center Unit 23,Charlton,Massachusetts,Worcester County,,42.16049445975626,-71.96597336611458,935706.0,7831.699999999999
90e74be7-0caa-73c3-6103-f3e0426215ec,1966-12-31,,999-61-1015,S99978795,X66885160X,Mr.,Marcus77,Hoeger474,,,M,white,nonhispanic,M,Athol  Massachusetts  US,946 Grady Center,Leominster,Massachusetts,Worcester County,01420,42.557909815596204,-71.72372584646808,1340787.07,11631.21
e8befce3-e551-1fdb-4c1c-6b89aa725cf2,1950-10-14,,999-25-5418,S99964132,X65860759X,Ms.,Lisandra920,Schamberger479,,,S,white,nonhispanic,F,Medford  Massachusetts  US,828 Deckow Estate,Boston,Massachusetts,Suffolk County,02152,42.290677070907016,-71.16397149197049,227892.44,11212.439999999999
6f846bdf-3c44-f41f-ac0f-0a820a617b5f,1952-10-07,,999-67-9439,S99930115,X33003186X,Mr.,Andres25,Simonis280,,,M,white,nonhispanic,M,Millbury  Massachusetts  US,1088 Rohan Overpass,Whitman,Massachusetts,Plymouth County,,42.097840021148194,-70.90943642141615,1500840.11,6252.469999999999
fa2baf49-95e0-eec2-31b1-83509a8ae235,2015-01-22,,999-17-7815,,,,Carin553,Raynor401,,,,white,nonhispanic,F,Belmont  Massachusetts  US,261 Wilderman Run Suite 20,Boston,Massachusetts,Suffolk County,02119,42.382822883077516,-71.09361025049192,25009.440000000002,663.29
f61306b4-c715-7839-c0b3-b24c155e5d87,1932-10-22,1973-07-12,999-65-9432,S99918307,X50202256X,Mr.,Jerald662,Wolff180,,,M,asian,nonhispanic,M,Holliston  Massachusetts  US,800 Conroy Lodge,Boston,Massachusetts,Suffolk County,02124,42.46186501550992,-71.00942467541397,125986.39,2908.72
b46ddb18-c8a2-6147-ed5e-69d6eac85fa4,1922-02-20,2013-09-23,999-35-1417,S99966763,X49371773X,Mr.,Rafael239,Rael318,,,M,black,hispanic,M,Santiago de los Caballeros  Santiago  DO,897 Medhurst Promenade,Haverhill,Massachusetts,Essex County,01835,42.70903201370771,-71.04809051222198,1809530.81,17813.62
6e72334d-d326-a70c-f827-5f4d0f07169a,1983-08-06,,999-71-6197,S99991595,X31172504X,Mr.,Raymon366,Jerde200,,,M,black,nonhispanic,M,Reading  Massachusetts  US,290 Schimmel Mall,Agawam,Massachusetts,Hampden County,01030,42.0704160192805,-72.63860167012446,994465.18,2796.4399999999996
fc38c216-9c94-61f7-f442-af1ab3b67cfc,1981-09-22,,999-67-2069,S99986531,X60570373X,Mrs.,Carolyne559,Nienow652,,Kassulke119,M,asian,nonhispanic,F,Leominster  Massachusetts  US,566 Swaniawski Byway Suite 16,Boston,Massachusetts,Suffolk County,02120,42.31132462266791,-71.11830041496654,794475.19,4007.8299999999995
fcb99d91-1477-e2f8-7ce7-d7490374b306,1980-05-30,,999-58-5996,S99922515,X84907746X,Mrs.,Liliana922,Crist667,,Hartmann983,M,white,nonhispanic,F,West Bridgewater  Massachusetts  US,547 Morissette Vista,Boston,Massachusetts,Suffolk County,02132,42.37702735219247,-71.12022649876667,882021.7,10931.949999999997
e8a4a713-3256-7889-bc1f-dff390a850f0,1952-08-31,,999-21-9727,S99912185,X39131531X,Mr.,Bret7,Marks830,,,M,white,nonhispanic,M,Haverhill  Massachusetts  US,725 Koepp Bridge,Newton,Massachusetts,Middlesex County,,42.30692742987211,-71.23964382287281,1499007.95,5343.4
d027824e-aaa9-d199-83a7-b6869bbba7d6,1987-09-19,,999-17-8588,S99954352,X53091894X,Ms.,Shaun461,Bauch723,,,S,white,hispanic,F,Brockton  Massachusetts  US,725 Boehm Spur Suite 8,Brockton,Massachusetts,Plymouth County,02351,42.11982683875859,-70.99497364714917,192708.07,4967.769999999999
edb682f2-65a6-6ce3-32f6-ae86f1544a2b,2000-05-15,,999-54-9180,S99938956,X82700296X,Mr.,Terrence276,Fadel536,,,,white,hispanic,M,Concord  Massachusetts  US,147 Steuber Way Suite 91,Boston,Massachusetts,Suffolk County,02124,42.317812195689434,-71.08030552546359,528060.11,7238.5
64695674-321b-c17b-663c-f6ef2f1d7585,1959-02-19,,999-94-8446,S99921668,X60280097X,Mr.,Coleman27,Lynch190,,,M,white,nonhispanic,M,Lawrence  Massachusetts  US,678 Bechtelar Fort Suite 34,Wakefield,Massachusetts,Middlesex County,01940,42.54377809272602,-71.0791539233676,1277481.6300000001,3743.7999999999997
