Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
0b726f86-0a8a-3e32-8119-8cec6768af41,5bbf7654-9963-3d79-9ea9-11bdb1b4a124,Rudy520 Halvorson124,M,CLINICAL PSYCHOLOGIST,2 BAY RD,HADLEY,MA,01035-9511,42.356491,-72.568632,0
ba963f79-bc4f-3718-ae0c-595c23328f5a,5bbf7654-9963-3d79-9ea9-11bdb1b4a124,Enola75 Collier206,F,CLINICAL PSYCHOLOGIST,2 BAY RD,HADLEY,MA,01035-9511,42.356491,-72.568632,0
81ff057e-b720-3b5e-80a0-1fd95d25d07c,5bbf7654-9963-3d79-9ea9-11bdb1b4a124,Foster87 Wilderman619,M,GENERAL PRACTICE,2 BAY RD,HADLEY,MA,01035-9511,42.356491,-72.568632,27
f447c06f-b5f9-3290-b635-d7800979599f,2178bb40-aeeb-32cd-b5c4-da9e6c5f4746,Shannon293 Stracke611,M,GENERAL PRACTICE,34 AVERILL LN,VINEYARD HAVEN,MA,02568-5892,41.457484,-70.605097,32
6d555e19-8c51-34b2-b226-c0b9ac2c8cd3,9f231e58-b44f-3e41-8f91-4adeb68983ec,Jerrold404 Renner328,M,NURSE PRACTITIONER,300 STAFFORD ST,SPRINGFIELD,MA,01104-3583,42.115454,-72.539978,0
94426df4-b8b0-3ce8-a102-8a85d20d4ea6,9f231e58-b44f-3e41-8f91-4adeb68983ec,Marjory382 Lowe577,F,NURSE PRACTITIONER,300 STAFFORD ST,SPRINGFIELD,MA,01104-3583,42.115454,-72.539978,0
13067255-6b3f-375c-bc75-5b6ad417e78f,9f231e58-b44f-3e41-8f91-4adeb68983ec,Ming325 Renner328,F,CARDIOVASCULAR DISEASE (CARDIOLOGY),300 STAFFORD ST,SPRINGFIELD,MA,01104-3583,42.115454,-72.539978,0
bad693be-f837-3d0d-a392-4dafa9780e70,9f231e58-b44f-3e41-8f91-4adeb68983ec,Prince887 Lowe577,M,CARDIOVASCULAR DISEASE (CARDIOLOGY),300 STAFFORD ST,SPRINGFIELD,MA,01104-3583,42.115454,-72.539978,0
4e979c28-74f2-3c3c-a277-f2c81b533c48,9f231e58-b44f-3e41-8f91-4adeb68983ec,Kelly223 Hessel84,F,CARDIOVASCULAR DISEASE (CARDIOLOGY),300 STAFFORD ST,SPRINGFIELD,MA,01104-3583,42.115454,-72.539978,0
3b87a0eb-dd2d-3fe8-885f-1771cad5e5aa,9f231e58-b44f-3e41-8f91-4adeb68983ec,Jonelle857 Davis923,F,CARDIOVASCULAR DISEASE (CARDIOLOGY),300 STAFFORD ST,SPRINGFIELD,MA,01104-3583,42.115454,-72.539978,0
6cf09751-ce3b-3f2e-b0f9-12ac22dd9800,9f231e58-b44f-3e41-8f91-4adeb68983ec,Vaughn909 Reinger292,M,CARDIOVASCULAR DISEASE (CARDIOLOGY),300 STAFFORD ST,SPRINGFIELD,MA,01104-3583,42.115454,-72.539978,0
ed6777f5-7bbd-3c68-9720-eb73a2093d67,9f231e58-b44f-3e41-8f91-4adeb68983ec,Laurel943 Littel644,F,CARDIOVASCULAR DISEASE (CARDIOLOGY),300 STAFFORD ST,SPRINGFIELD,MA,01104-3583,42.115454,-72.539978,0
d07ec291-4429-3fff-9fe8-9a92d860cc95,9f231e58-b44f-3e41-8f91-4adeb68983ec,Pierre431 Steuber698,M,CARDIOVASCULAR DISEASE (CARDIOLOGY),300 STAFFORD ST,SPRINGFIELD,MA,01104-3583,42.115454,-72.539978,0
55cd9f68-664f-33dd-90da-23caec823918,9f231e58-b44f-3e41-8f91-4adeb68983ec,Catalina187 Osinski784,F,CARDIOVASCULAR DISEASE (CARDIOLOGY),300 STAFFORD ST,SPRINGFIELD,MA,01104-3583,42.115454,-72.539978,0
abd7ca1a-60af-37fd-9412-01c4daeb7e2d,9f231e58-b44f-3e41-8f91-4adeb68983ec,Hernán834 Tejada731,M,CARDIOVASCULAR DISEASE (CARDIOLOGY),300 STAFFORD ST,SPRINGFIELD,MA,01104-3583,42.115454,-72.539978,0
b22871d7-71f1-355d-9c47-eb604f9fc301,9f231e58-b44f-3e41-8f91-4adeb68983ec,Denise470 Bashirian201,F,CARDIOVASCULAR DISEASE (CARDIOLOGY),300 STAFFORD ST,SPRINGFIELD,MA,01104-3583,42.115454,-72.539978,0
9f6aef73-cadb-3b90-a922-4c7a9fe792c1,9f231e58-b44f-3e41-8f91-4adeb68983ec,Ming325 Renner328,F,PHYSICIAN ASSISTANT,300 STAFFORD ST,SPRINGFIELD,MA,01104-3583,42.115454,-72.539978,0
98cf9340-c3aa-3c59-ae9f-45dc99336711,9f231e58-b44f-3e41-8f91-4adeb68983ec,Prince887 Lowe577,M,PHYSICIAN ASSISTANT,300 STAFFORD ST,SPRINGFIELD,MA,01104-3583,42.115454,-72.539978,0
35155d79-0d1d-363d-8a06-9bf437fa83e6,9f231e58-b44f-3e41-8f91-4adeb68983ec,Ivan258 Hessel84,M,PHYSICIAN ASSISTANT,300 STAFFORD ST,SPRINGFIELD,MA,01104-3583,42.115454,-72.539978,0
256b0b71-be1b-3001-a4fb-b8ad56e00ddd,9f231e58-b44f-3e41-8f91-4adeb68983ec,Jonelle857 Davis923,F,PHYSICIAN ASSISTANT,300 STAFFORD ST,SPRINGFIELD,MA,01104-3583,42.115454,-72.539978,0
7af7039c-bed7-3e74-a336-e6bbf5655fa0,9f231e58-b44f-3e41-8f91-4adeb68983ec,Jerrold404 Renner328,M,CARDIAC ELECTROPHYSIOLOGY,300 STAFFORD ST,SPRINGFIELD,MA,01104-3583,42.115454,-72.539978,0
5056b57b-b9f3-3a04-a343-9273cc3faf40,9f231e58-b44f-3e41-8f91-4adeb68983ec,Prince887 Lowe577,M,CARDIAC ELECTROPHYSIOLOGY,300 STAFFORD ST,SPRINGFIELD,MA,01104-3583,42.115454,-72.539978,0
b48e98f6-bde0-37ec-b2ea-46b4137863b3,9f231e58-b44f-3e41-8f91-4adeb68983ec,Felipe97 Tórrez28,M,GENERAL PRACTICE,300 STAFFORD ST,SPRINGFIELD,MA,01104-3583,42.115454,-72.539978,37
f7d9140b-6c7d-3b00-a94b-892fd0e2ab60,9f231e58-b44f-3e41-8f91-4adeb68983ec,Ming325 Renner328,F,INTERNAL MEDICINE,300 STAFFORD ST,SPRINGFIELD,MA,01104-3583,42.115454,-72.539978,0
58e3b1d0-3262-334f-8c45-010a2c089764,9f231e58-b44f-3e41-8f91-4adeb68983ec,Prince887 Lowe577,M,INTERNAL MEDICINE,300 STAFFORD ST,SPRINGFIELD,MA,01104-3583,42.115454,-72.539978,0
69618d0c-8da9-3fe3-ad36-a4c26da27c69,9f231e58-b44f-3e41-8f91-4adeb68983ec,Jerrold404 Renner328,M,HOSPITALIST,300 STAFFORD ST,SPRINGFIELD,MA,01104-3583,42.115454,-72.539978,0
46af0e82-11c7-3285-949d-21992cbc37b2,9f231e58-b44f-3e41-8f91-4adeb68983ec,Prince887 Lowe577,M,HOSPITALIST,300 STAFFORD ST,SPRINGFIELD,MA,01104-3583,42.115454,-72.539978,0
caccc391-66c8-32e2-bd22-a3d5893d620b,9f231e58-b44f-3e41-8f91-4adeb68983ec,Ming325 Renner328,F,INFECTIOUS DISEASE,300 STAFFORD ST,SPRINGFIELD,MA,01104-3583,42.115454,-72.539978,0
79bba663-02d2-356e-bfa2-ed806e6f6729,9f231e58-b44f-3e41-8f91-4adeb68983ec,Marjory382 Lowe577,F,INFECTIOUS DISEASE,300 STAFFORD ST,SPRINGFIELD,MA,01104-3583,42.115454,-72.539978,0
7fcf535e-08b8-37f7-b2ec-4a6f4d9d09a4,9f231e58-b44f-3e41-8f91-4adeb68983ec,Ivan258 Hessel84,M,INFECTIOUS DISEASE,300 STAFFORD ST,SPRINGFIELD,MA,01104-3583,42.115454,-72.539978,0
e7b94d57-1149-39df-ae66-21b0e60f078e,9f231e58-b44f-3e41-8f91-4adeb68983ec,Jonelle857 Davis923,F,INFECTIOUS DISEASE,300 STAFFORD ST,SPRINGFIELD,MA,01104-3583,42.115454,-72.539978,0
c16d03c6-45b8-3a9a-8fc4-d5efc3354dc2,fa518dd3-7bec-3c4d-bcd3-d81fa538a7e5,Caitlyn56 Hane680,F,GENERAL PRACTICE,1 HOSPITAL DR,LOWELL,MA,01852-1311,42.63898,-71.321141,72
216dc6c5-ad0f-336a-8802-8ae6b95c0862,e1b73f1e-e739-3b76-a012-c585efb761d9,Leslie90 Towne435,F,GENERAL PRACTICE,280 WASHINGTON ST,BRIGHTON,MA,02135-3511,42.33196,-71.020173,33
1ec81cb0-7542-3b1b-8e06-7b6db4e63636,e63311d4-a173-3921-a0b4-8d14e8045fc1,Pablo44 Jerde200,M,GENERAL PRACTICE,2 MEDICAL CTR DR,SPRINGFIELD,MA,01107-1269,42.115454,-72.539978,39
818a9c36-82d3-3bbf-bd8b-9971ac34ae6a,8cb85283-8b7d-39fa-924e-61582cf6828f,Tuan998 Gerhold939,M,CLINICAL SOCIAL WORKER,5 WILKENS DR,PLAINVILLE,MA,02762-2257,42.012797,-71.336578,0
8a7c80dc-fc26-384c-a16d-6abef78c0935,8cb85283-8b7d-39fa-924e-61582cf6828f,Tia76 Gerhold939,F,GENERAL PRACTICE,5 WILKENS DR,PLAINVILLE,MA,02762-2257,42.012797,-71.336578,32
f17cdd03-c26d-32e0-af07-dd394eab7299,a0ceb697-865b-34fc-b24e-fd22edc5884e,Dudley365 Stehr398,M,NURSE PRACTITIONER,336 THOMPSON RD,WEBSTER,MA,01570-1587,42.047075,-71.845805,0
890d22c1-1bba-3cb7-97e9-4e617bf2bde6,a0ceb697-865b-34fc-b24e-fd22edc5884e,Dudley365 Stehr398,M,PODIATRY,336 THOMPSON RD,WEBSTER,MA,01570-1587,42.047075,-71.845805,0
9a1c3a70-03ff-3b7e-bbca-e6586a12909b,a0ceb697-865b-34fc-b24e-fd22edc5884e,Josef103 Ortiz186,M,PODIATRY,336 THOMPSON RD,WEBSTER,MA,01570-1587,42.047075,-71.845805,0
e9493da7-0daf-3823-a0c2-9c2575dc2d11,a0ceb697-865b-34fc-b24e-fd22edc5884e,Valrie435 Wuckert783,F,PODIATRY,336 THOMPSON RD,WEBSTER,MA,01570-1587,42.047075,-71.845805,0
709ab429-4341-3c9b-adaf-6fa33165d5d4,a0ceb697-865b-34fc-b24e-fd22edc5884e,Dudley365 Stehr398,M,GENERAL PRACTICE,336 THOMPSON RD,WEBSTER,MA,01570-1587,42.047075,-71.845805,50
a1f6161e-439a-3d92-8052-308a991ad264,1c0908f9-695a-32d9-80d2-eac924de1b99,Kymberly381 O'Hara248,F,GENERAL PRACTICE,340 WOOD RD,BRAINTREE,MA,02184-2410,42.205416,-71.00216800000003,21
25a41c2a-23ad-33d6-a1c2-bad6aeccc3a7,b2872674-997c-30cd-862d-eeeb72a4a7bc,Yolonda722 Collier206,F,GENERAL PRACTICE,45 STERLING ST,WEST BOYLSTON,MA,01583-1200,42.369417,-71.785036,70
9f302a23-09e2-39c1-96ba-7c54fd2b1594,e0eec05c-8ee7-357b-90c8-9656b914ccc8,Amy965 Senger904,F,OPTOMETRY,600 BROADWAY,SAUGUS,MA,01906-3201,42.468432,-71.01394599999999,0
1229906e-5043-36ff-9d60-e4a6200f5180,e0eec05c-8ee7-357b-90c8-9656b914ccc8,Amy965 Senger904,F,GENERAL PRACTICE,600 BROADWAY,SAUGUS,MA,01906-3201,42.468432,-71.01394599999999,45
5de9282e-a79e-34db-b0ba-1f79810acd6b,c36c48c8-ef2d-3343-b17d-62b892598fd6,Melissia267 Padberg411,F,PULMONARY DISEASE,6 LEXINGTON ST,WALTHAM,MA,02452-4401,42.388921,-71.24226800000001,0
2f4da064-2d63-3f61-9b8f-35da22d036cf,c36c48c8-ef2d-3343-b17d-62b892598fd6,Melissia267 Padberg411,F,NEPHROLOGY,6 LEXINGTON ST,WALTHAM,MA,02452-4401,42.388921,-71.24226800000001,0
91e9aaf3-b4d2-3a79-bb94-a1695710a61b,c36c48c8-ef2d-3343-b17d-62b892598fd6,Guy979 Padberg411,M,GENERAL PRACTICE,6 LEXINGTON ST,WALTHAM,MA,02452-4401,42.388921,-71.24226800000001,30
d0472f19-f343-35ec-a7c1-5aaeb918e941,c36c48c8-ef2d-3343-b17d-62b892598fd6,Melissia267 Padberg411,F,INTERNAL MEDICINE,6 LEXINGTON ST,WALTHAM,MA,02452-4401,42.388921,-71.24226800000001,0
c76a54ca-ac02-38a6-b992-8885a32d0188,4786ed54-9ddb-3063-b578-370787aef828,Lilia791 Caballero789,F,OCCUPATIONAL THERAPY,52 NOON HILL AVE,NORFOLK,MA,02056-1161,42.116244,-71.329274,0
f94fc72c-a9d9-3353-a198-c89e9ef985dd,4786ed54-9ddb-3063-b578-370787aef828,Ara96 Weissnat378,F,GENERAL PRACTICE,52 NOON HILL AVE,NORFOLK,MA,02056-1161,42.116244,-71.329274,30
59d27b93-de42-3ecc-b501-68cd7c2abe7b,610ce3c7-a8eb-37b7-9e79-762282070835,Lindsay928 Schimmel440,F,CHIROPRACTIC,45 PEARL ST,BROCKTON,MA,02301-2858,42.082543,-71.024638,0
74d580ca-eb39-3cc0-ba57-2d472b2b27d7,610ce3c7-a8eb-37b7-9e79-762282070835,Lanora971 Monahan736,F,CHIROPRACTIC,45 PEARL ST,BROCKTON,MA,02301-2858,42.082543,-71.024638,0
9050c33a-6ef4-3ecc-8752-96d62228f149,610ce3c7-a8eb-37b7-9e79-762282070835,Lindsay928 Schimmel440,F,OBSTETRICS/GYNECOLOGY,45 PEARL ST,BROCKTON,MA,02301-2858,42.082543,-71.024638,0
51b1c03b-3ebe-34ac-9bb0-36c6d4b3ec13,610ce3c7-a8eb-37b7-9e79-762282070835,Lindsay928 Schimmel440,F,GENERAL PRACTICE,45 PEARL ST,BROCKTON,MA,02301-2858,42.082543,-71.024638,65
d0d064d5-f96a-3e2f-8d2e-78ebe13fbbe6,a30d0a34-dbbe-3bae-a6f4-fe753bdcf178,Marlon619 Barton704,M,PSYCHIATRY,75 NORUMBEGA RD,WESTON,MA,03493,42.360502000000004,-71.303433,0
4d5dd7da-33e7-3547-892f-dfcb290fc863,a30d0a34-dbbe-3bae-a6f4-fe753bdcf178,Tim88 Stehr398,M,PSYCHIATRY,75 NORUMBEGA RD,WESTON,MA,03493,42.360502000000004,-71.303433,0
104ddae5-0ea9-37b0-8420-7c2dd85aa000,a30d0a34-dbbe-3bae-a6f4-fe753bdcf178,Eloisa55 Castellanos521,F,GENERAL PRACTICE,75 NORUMBEGA RD,WESTON,MA,03493,42.360502000000004,-71.303433,23
453bd98b-2f95-36d4-a165-f967986be6c6,f328daa7-8d25-311b-a389-795a7bf03a47,Tashina114 Cole117,F,PSYCHIATRY,37 ADDINGTON RD,BROOKLINE,MA,02445-4519,42.323853,-71.142003,0
a4a572c4-fa72-3899-a22c-20aa350e7a60,f328daa7-8d25-311b-a389-795a7bf03a47,Tashina114 Cole117,F,GENERAL PRACTICE,37 ADDINGTON RD,BROOKLINE,MA,02445-4519,42.323853,-71.142003,53
f170863b-2181-3738-9f13-9613d37f5ec4,a7303a5f-f77a-3042-96a4-741338a89e3c,Muriel394 Swift555,F,GENERAL PRACTICE,500 CONGRESS ST,QUINCY,MA,02169-0917,42.261006,-71.008988,57
ced53ad9-9e86-326d-9883-f7b2faebd9dd,841c16ad-a4dd-3d41-8227-d8202c5699fa,Deandre599 Wisoky380,M,CHIROPRACTIC,637 STATE RD,WESTPORT,MA,02790-2819,41.579794,-71.081822,0
14e4a5c2-58ac-3326-be52-f79771ee72ed,841c16ad-a4dd-3d41-8227-d8202c5699fa,Jayson808 Schaden604,M,CHIROPRACTIC,637 STATE RD,WESTPORT,MA,02790-2819,41.579794,-71.081822,0
e094349f-c62e-3adc-9320-9ba426f37014,841c16ad-a4dd-3d41-8227-d8202c5699fa,Nelson403 Brown30,M,CHIROPRACTIC,637 STATE RD,WESTPORT,MA,02790-2819,41.579794,-71.081822,0
790873fb-c0fd-39e1-ae56-bdb5a7539e71,841c16ad-a4dd-3d41-8227-d8202c5699fa,Deandre599 Wisoky380,M,GENERAL PRACTICE,637 STATE RD,WESTPORT,MA,02790-2819,41.579794,-71.081822,137
c222885b-4616-3ce6-b4ac-29edf796debe,89d822c8-c7ac-3e0d-b5b3-13d29aeebd8e,Norman647 Metz686,F,CLINICAL SOCIAL WORKER,256 CONCORD AVE,CAMBRIDGE,MA,02138-1337,42.376043,-71.11868,0
8bf23506-7f97-3f73-b2a9-d88a85a71a2b,89d822c8-c7ac-3e0d-b5b3-13d29aeebd8e,Cordell41 Metz686,M,GENERAL PRACTICE,256 CONCORD AVE,CAMBRIDGE,MA,02138-1337,42.376043,-71.11868,52
3f86483e-5115-3661-a723-bd8c3109b130,631ef0f1-9f4b-3e15-a436-448ab97e5dc0,Willy639 Crooks415,M,GENERAL PRACTICE,4 MEETING HOUSE RD,CHELMSFORD,MA,01824-2766,42.597055,-71.3697,89
c5114db5-1675-39aa-9317-2bdf0bc8309b,f2a4daeb-4bf3-303e-9d97-fbfdee750d3c,Woodrow571 Russel238,M,CHIROPRACTIC,154 COPELAND DR,MANSFIELD,MA,02048-1225,42.017302,-71.21641,0
d1477266-0654-370c-ae7d-703c999c7cd9,f2a4daeb-4bf3-303e-9d97-fbfdee750d3c,Viola977 Russel238,F,GENERAL PRACTICE,154 COPELAND DR,MANSFIELD,MA,02048-1225,42.017302,-71.21641,72
896e21d1-69fc-3d83-a4b2-b53286c8e167,783421ae-905a-3082-ae86-cb958fffaa7c,Lisabeth458 Tromp100,F,PHYSICAL THERAPY,679 S MAIN ST,HAVERHILL,MA,01835-8721,42.782945,-71.087436,0
0611aa9c-1dc6-3def-9899-247d63db0cc9,783421ae-905a-3082-ae86-cb958fffaa7c,Ashley34 Raynor401,M,PHYSICAL THERAPY,679 S MAIN ST,HAVERHILL,MA,01835-8721,42.782945,-71.087436,0
c800a07b-807f-32b6-9b5a-c0ce33dd3b69,783421ae-905a-3082-ae86-cb958fffaa7c,Hsiu839 Lehner980,F,PHYSICAL THERAPY,679 S MAIN ST,HAVERHILL,MA,01835-8721,42.782945,-71.087436,0
443ed613-e91c-34a4-9c07-29036a830e7b,783421ae-905a-3082-ae86-cb958fffaa7c,Lisabeth458 Tromp100,F,GENERAL PRACTICE,679 S MAIN ST,HAVERHILL,MA,01835-8721,42.782945,-71.087436,81
db057bd2-43b1-30e1-89eb-6d9255006858,66e57e95-78f4-38b9-bd2e-20fadbc2e34a,Toni630 Douglas31,F,CHIROPRACTIC,503 ELECTRIC AVE,FITCHBURG,MA,01420-5371,42.601977000000005,-71.81586999999999,0
a52d4743-36ae-3a13-bd84-3653c3df2392,66e57e95-78f4-38b9-bd2e-20fadbc2e34a,Emory494 Ferry570,M,CHIROPRACTIC,503 ELECTRIC AVE,FITCHBURG,MA,01420-5371,42.601977000000005,-71.81586999999999,0
19fc9ec4-e736-36e9-8963-dfccff5f1621,66e57e95-78f4-38b9-bd2e-20fadbc2e34a,Toni630 Douglas31,F,GENERAL PRACTICE,503 ELECTRIC AVE,FITCHBURG,MA,01420-5371,42.601977000000005,-71.81586999999999,38
11c8673f-11c2-3e13-a115-0bbf64486e78,f7b0e439-02e7-3906-adda-9cc3df2d9777,Willis868 Hayes766,M,GENERAL PRACTICE,77 E MERRIMACK ST,LOWELL,MA,01852-1900,42.63898,-71.321141,23
f38bcbf1-bfb6-37a2-b0ac-ef8868f9653e,fe138591-e607-3574-a5b3-f3a3ba94ba85,Omar359 Lesch175,M,GENERAL PRACTICE,103 MYRON ST,WEST SPRINGFIELD,MA,01089-1485,42.125451,-72.649734,56
bd68aa0b-8cf4-3a99-9d17-047e98f6bd39,c26db369-5860-357a-ab71-7023415a401b,Avril120 Kirlin939,F,GENERAL PRACTICE,223 CHIEF JUSTICE CUSHING HWY,COHASSET,MA,02025-1391,42.262428,-70.79888299999999,39
94337982-84f9-3e9e-be07-c204878ae358,b132d5f0-60e5-3869-b090-7595daaf1f80,Rubin812 Watsica258,M,NURSE PRACTITIONER,1234 HYDE PARK AVE,HYDE PARK,MA,02136-2819,42.33196,-71.020173,0
6396cb9e-97e2-3bed-9bfe-43a4ee704094,b132d5f0-60e5-3869-b090-7595daaf1f80,Kristyn560 Watsica258,F,PHYSICAL THERAPY,1234 HYDE PARK AVE,HYDE PARK,MA,02136-2819,42.33196,-71.020173,0
917881f0-11e8-33f1-8665-b07b24181b10,b132d5f0-60e5-3869-b090-7595daaf1f80,Francesco636 Rolfson709,M,PHYSICAL THERAPY,1234 HYDE PARK AVE,HYDE PARK,MA,02136-2819,42.33196,-71.020173,0
3ea05567-936a-31a0-843d-de25325ee439,b132d5f0-60e5-3869-b090-7595daaf1f80,Hector463 Kuhic920,M,PHYSICAL THERAPY,1234 HYDE PARK AVE,HYDE PARK,MA,02136-2819,42.33196,-71.020173,0
036968db-17bf-3d57-a678-2548dd6bce09,b132d5f0-60e5-3869-b090-7595daaf1f80,Miles206 Ledner144,M,PHYSICAL THERAPY,1234 HYDE PARK AVE,HYDE PARK,MA,02136-2819,42.33196,-71.020173,0
21b2cfe3-6f46-3d00-8940-d0f82e270fcc,b132d5f0-60e5-3869-b090-7595daaf1f80,Kristyn560 Watsica258,F,FAMILY PRACTICE,1234 HYDE PARK AVE,HYDE PARK,MA,02136-2819,42.33196,-71.020173,0
ffcec1ef-dd94-3986-9b36-a7930e13ca98,b132d5f0-60e5-3869-b090-7595daaf1f80,Francesco636 Rolfson709,M,FAMILY PRACTICE,1234 HYDE PARK AVE,HYDE PARK,MA,02136-2819,42.33196,-71.020173,0
ce3fbd61-753e-3112-abd7-ccbcf7ddc028,b132d5f0-60e5-3869-b090-7595daaf1f80,Sheena120 Kuhic920,F,FAMILY PRACTICE,1234 HYDE PARK AVE,HYDE PARK,MA,02136-2819,42.33196,-71.020173,0
6e5f8dd0-d31e-3370-8e86-9679a5607900,b132d5f0-60e5-3869-b090-7595daaf1f80,Miles206 Ledner144,M,FAMILY PRACTICE,1234 HYDE PARK AVE,HYDE PARK,MA,02136-2819,42.33196,-71.020173,0
a85b4726-d065-3fdc-b6d8-bf60c4aaa80c,b132d5f0-60e5-3869-b090-7595daaf1f80,Rubin812 Watsica258,M,GENERAL PRACTICE,1234 HYDE PARK AVE,HYDE PARK,MA,02136-2819,42.33196,-71.020173,52
6d9e8529-a8a3-3d76-b459-df40f5200867,b132d5f0-60e5-3869-b090-7595daaf1f80,Kristyn560 Watsica258,F,INTERNAL MEDICINE,1234 HYDE PARK AVE,HYDE PARK,MA,02136-2819,42.33196,-71.020173,0
bb2b6446-ef43-3b50-bcaf-19faa030b179,b132d5f0-60e5-3869-b090-7595daaf1f80,Francesco636 Rolfson709,M,INTERNAL MEDICINE,1234 HYDE PARK AVE,HYDE PARK,MA,02136-2819,42.33196,-71.020173,0
3acf79e7-169c-3ff7-8371-92bd1cd1cf79,43ee324a-90df-3edf-a08c-e4749a110ba1,Forest317 Feest103,M,GENERAL PRACTICE,5 WATSON RD,BELMONT,MA,02478-3900,42.395317,-71.180284,57
0afdc66d-0eff-37d6-9b13-cd94087badda,8ec3c125-a4ac-3872-9307-91817e2979e7,Arthur650 Bayer639,F,OPTOMETRY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
32838af5-e7f8-36ad-ab3e-b80014f9c58e,8ec3c125-a4ac-3872-9307-91817e2979e7,Tomas436 Stoltenberg489,M,OPTOMETRY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
7d327939-90b3-3f4c-a033-7c3cb5a2a4bf,8ec3c125-a4ac-3872-9307-91817e2979e7,Arthur650 Bayer639,F,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
5845a4b0-b7bb-33b3-b381-42ce024060ec,8ec3c125-a4ac-3872-9307-91817e2979e7,Alexander630 Stoltenberg489,F,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
1eb5461b-5d9c-35b1-ac78-846111b7e6fe,8ec3c125-a4ac-3872-9307-91817e2979e7,Solomon675 Dickens475,M,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
f3d152e8-225d-3304-8aa3-f7964e9e956c,8ec3c125-a4ac-3872-9307-91817e2979e7,Grant908 Fahey393,M,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
6676c75b-4180-31c2-9dac-09afea94f156,8ec3c125-a4ac-3872-9307-91817e2979e7,Moises22 Leuschke194,M,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
9a15bcd9-14fd-3d92-a9ec-a8b47c06dec0,8ec3c125-a4ac-3872-9307-91817e2979e7,Nereida276 Hermann103,F,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
80548731-04a8-3da4-9166-0a0a8b096c9c,8ec3c125-a4ac-3872-9307-91817e2979e7,Waltraud488 Parisian75,F,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
7ee7e5bb-f1a8-3335-b490-bee2895bfbe0,8ec3c125-a4ac-3872-9307-91817e2979e7,Tinisha932 Kuphal363,F,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
d3af4d03-dccc-355f-bd77-49a43dbc237f,8ec3c125-a4ac-3872-9307-91817e2979e7,Gordon377 Hagenes547,M,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
49cd521a-5047-3485-9fb7-d1dd16b9981f,8ec3c125-a4ac-3872-9307-91817e2979e7,Madie300 Christiansen251,F,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
55959349-21ff-34ba-8487-e9b608f4bd98,8ec3c125-a4ac-3872-9307-91817e2979e7,Samuel331 Moore224,M,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
bdd42251-3a75-32ce-93e9-fd128499a9d6,8ec3c125-a4ac-3872-9307-91817e2979e7,Troy560 Keeling57,F,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
e2373451-6166-362c-b57e-e0e3ca143370,8ec3c125-a4ac-3872-9307-91817e2979e7,Maximo817 Robel940,M,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
31705711-1e30-338a-9d53-fb2603746b35,8ec3c125-a4ac-3872-9307-91817e2979e7,Tracy345 Macejkovic424,M,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
74b768f0-5814-3695-9a1c-ece53451442a,8ec3c125-a4ac-3872-9307-91817e2979e7,Chang901 Breitenberg711,M,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
